Waterbody,Sampling_Date,Latitude,Longitude,Taxon,TLEN,RWT,Sex,As_ug_ww,System_Type,Data_source,As_ug_ww_RAND,Marine,PORTION_TYPE_CODE,PORTION_TYPE_DESC
Toothpick Lake,2016-11-06,50.11444,-94.12694,NP,700,4000,M,0.02,Lake,MECP,0.0127,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Toothpick Lake,2016-11-06,50.11444,-94.12694,WALL,250,100,M,0.018,Lake,MECP,0.02215,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Toothpick Lake,2016-11-06,50.11444,-94.12694,WALL,450,1000,M,0.023,Lake,MECP,0.0056,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Toothpick Lake,2016-11-06,50.11444,-94.12694,WALL,620,2000,F,0.025,Lake,MECP,0.02187,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Totogan Lake,2012-01-01,52.06306,-89.19056,WALL,394,587,M,0.022,Lake,MECP,0.01257,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Totogan Lake,2012-01-01,52.06306,-89.19056,WALL,496,1102,F,0.024,Lake,MECP,0.01632,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Trap Lake,2015-08-17,49.66028,-92.78861,Black Crappie,250,270,M,0.027,Lake,MECP,0.00378,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,Black Crappie,274,412,F,0.023,Lake,MECP,0.00031,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,Black Crappie,336,630,F,0.028,Lake,MECP,0.00105,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,LWF,391,659,M,0.015,Lake,MECP,0.00583,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,LWF,421,812,F,0.009,Lake,MECP,0.00392,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,MUSK,424,891,F,0.012,Lake,MECP,0.01298,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,MUSK,457,1170,F,0.01,Lake,MECP,0.00339,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,NP,394,325,,0.016,Lake,MECP,0.02289,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,NP,422,373,,0.012,Lake,MECP,0.02296,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,NP,1005,7200,F,0.017,Lake,MECP,0.00242,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,SMB,394,866,M,0.038,Lake,MECP,0.012,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-19,49.66028,-92.78861,SMB,360,1557,F,0.021,Lake,MECP,0.01545,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-19,49.66028,-92.78861,SMB,482,1810,M,0.051,Lake,MECP,0.051,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,WALL,302,213,,0.028,Lake,MECP,0.01698,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,WALL,315,244,,0.042,Lake,MECP,0.02294,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-19,49.66028,-92.78861,WALL,801,5400,F,0.047,Lake,MECP,0.01998,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,WS,335,381,M,0.012,Lake,MECP,0.00122,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,WS,330,451,F,0.011,Lake,MECP,0.01811,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-18,49.66028,-92.78861,WS,502,1291,F,0.005,Lake,MECP,0.00612,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,YPERCH,245,167,,0.005,Lake,MECP,0.01055,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,YPERCH,268,227,,0.008,Lake,MECP,0.00623,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Trap Lake,2015-08-17,49.66028,-92.78861,YPERCH,279,271,,0.005,Lake,MECP,0.01319,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Tributary - Fishbasket River,2014-06-17,52.69861,-87.84333,BNSHINER,60,NA,,0.012,River,MECP,0.00658,N,YFC,YOUNG FISH COMPOSITE
Tributary - Fishbasket River,2014-06-18,52.69861,-87.84333,FSDACE,62,NA,,0.014,River,MECP,0.02171,N,YFC,YOUNG FISH COMPOSITE
Tributary - Fishbasket River,2014-06-17,52.69861,-87.84333,IOWADART,54,NA,,0.061,River,MECP,0.061,N,YFC,YOUNG FISH COMPOSITE
Turtle Lake,2017-09-21,50.15722,-94.95667,NP,670,1646,F,0.011,Lake,MECP,0.00786,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Turtle Lake,2017-09-21,50.15722,-94.95667,WALL,261,168,,0.022,Lake,MECP,0.01039,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Turtle Lake,2017-09-21,50.15722,-94.95667,WALL,351,424,M,0.018,Lake,MECP,0.01871,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Turtle Lake,2017-09-21,50.15722,-94.95667,WALL,410,652,F,0.016,Lake,MECP,0.0186,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Umfreville Lake,2014-08-17,50.28083,-94.80611,NP,674,1800,,0.045,Lake,MECP,0.02087,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Umfreville Lake,2014-08-17,50.28083,-94.80611,WALL,494,1164,,0.039,Lake,MECP,0.02292,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Unnamed Lake,2017-07-10,48.87806,-86.48806,WS,338,280,M,0.015,Lake,MECP,0.01226,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Unnamed Lake,2017-07-10,48.87806,-86.48806,WS,416,555,F,0.007,Lake,MECP,0.02281,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Unnamed Lake,2017-07-10,48.87806,-86.48806,WS,463,780,F,0.009,Lake,MECP,0.02429,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Unnamed Stream,2014-06-25,52.47722,-88.35944,BNSHINER,53,NA,,0.022,River,MECP,0.01157,N,YFC,YOUNG FISH COMPOSITE
Unnamed Stream,2014-06-25,52.47722,-88.35944,FHMIN,57,NA,,0.06,River,MECP,0.06,N,YFC,YOUNG FISH COMPOSITE
Upper Hunters Lake,2013-08-16,48.7,-88.73583,BT,392,681,M,0.013,Lake,MECP,0.01132,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Upper Hunters Lake,2013-08-16,48.7,-88.73583,BT,486,1398,F,0.021,Lake,MECP,0.00525,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Upper Hunters Lake,2013-08-16,48.7,-88.73583,BT,548,1645,M,0.015,Lake,MECP,0.02142,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,NP,490,620,M,0.037,Lake,MECP,0.01771,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,NP,687,1820,F,0.057,Lake,MECP,0.057,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,NP,817,3250,F,0.074,Lake,MECP,0.074,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,SMB,356,700,M,0.06,Lake,MECP,0.06,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,SMB,435,1220,M,0.064,Lake,MECP,0.064,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,SMB,486,1650,F,0.067,Lake,MECP,0.067,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,WALL,367,440,F,0.037,Lake,MECP,0.01346,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,WALL,602,2080,F,0.052,Lake,MECP,0.052,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Vermillion Lake,2016-07-22,46.52278,-81.39083,WALL,805,4900,F,0.102,Lake,MECP,0.102,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Victor Lake,2016-03-31,50.17111,-93.94861,NP,499,794,M,0.035,Lake,MECP,0.01283,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Victor Lake,2016-03-13,50.17111,-93.94861,WALL,323,336,,0.02,Lake,MECP,0.0051,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Victor Lake,2016-03-13,50.17111,-93.94861,YPERCH,253,204,F,0.008,Lake,MECP,2.00E-05,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabakimi Lake,2012-01-01,50.64333,-89.78194,WALL,380,466,F,0.023,Lake,MECP,0.02375,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabakimi Lake,2012-01-01,50.64333,-89.78194,WALL,495,1088,M,0.028,Lake,MECP,0.0123,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabakimi Lake,2012-01-01,50.64333,-89.78194,WALL,504,1184,F,0.022,Lake,MECP,0.01819,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabaskang Lake,2018-08-02,50.39194,-93.16889,WALL,252,140,,0.041,Lake,MECP,0.01232,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabaskang Lake,2018-08-02,50.39194,-93.16889,WALL,295,223,,0.043,Lake,MECP,0.00052,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabaskang Lake,2018-08-02,50.39194,-93.16889,WALL,334,350,,0.021,Lake,MECP,0.00099,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,LWF,423,760,F,0.021,River,MECP,0.0216,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,LWF,478,1220,F,0.019,River,MECP,0.01012,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,LWF,532,1630,F,0.022,River,MECP,0.02185,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,NP,526,730,F,0.015,River,MECP,0.02257,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,NP,674,1880,F,0.017,River,MECP,0.00457,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,NP,935,5030,F,0.012,River,MECP,0.00057,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,Redhorse Sucker,546,1910,F,0.028,River,MECP,0.01656,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,Redhorse Sucker,552,1950,F,0.025,River,MECP,0.00513,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,WALL,284,210,M,0.021,River,MECP,0.01799,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,WALL,452,980,F,0.053,River,MECP,0.053,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,WALL,615,2510,F,0.013,River,MECP,0.00461,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Coopers Rapids,2018-09-13,50.12667,-93.68,WS,427,940,M,0.051,River,MECP,0.051,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-15,49.96694,-93.4025,LWF,474,1274,F,0.028,River,MECP,0.01438,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-18,49.96694,-93.4025,LWF,536,1658,M,0.031,River,MECP,0.02406,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-18,49.96694,-93.4025,LWF,542,1852,M,0.002,River,MECP,0.01232,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-15,49.96694,-93.4025,NP,724,2435,F,0.02,River,MECP,0.02224,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-15,49.96694,-93.4025,NP,723,2566,F,0.034,River,MECP,0.02231,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-16,49.96694,-93.4025,Silver Redhorse,409,885,F,0.017,River,MECP,0.0059,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-19,49.96694,-93.4025,WALL,539,1664,M,0.03,River,MECP,0.00405,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Hwy 609,2018-09-18,49.96694,-93.4025,WS,478,1311,M,0.022,River,MECP,0.00171,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,NP,577,1279,F,0.022,River,MECP,0.01653,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-13,49.82583,-92.87917,NP,722,2109,F,0.042,River,MECP,0.01796,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-14,49.82583,-92.87917,NP,727,2258,M,0.045,River,MECP,0.01205,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,SHRH,416,765,F,0.039,River,MECP,0.01351,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-13,49.82583,-92.87917,SHRH,438,927,M,0.017,River,MECP,0.02008,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,SHRH,488,1275,F,0.063,River,MECP,0.063,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,SHRH,511,1498,F,0.028,River,MECP,0.00779,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,WALL,423,829,M,0.029,River,MECP,0.01488,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,WALL,484,1058,F,0.039,River,MECP,0.02235,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-16,49.82583,-92.87917,WALL,589,2051,F,0.042,River,MECP,0.0059,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,WS,408,831,F,0.02,River,MECP,0.01571,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - D/S Wainwright GS,2018-09-12,49.82583,-92.87917,WS,422,1020,F,0.045,River,MECP,0.00017,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Ed Wilson Landing,2016-03-13,50.22528,-93.91861,CISCO,358,699,M,0.044,River,MECP,0.01429,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Ed Wilson Landing,2016-03-14,50.22528,-93.91861,LWF,520,1645,,0.053,River,MECP,0.053,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Ed Wilson Landing,2016-03-14,50.22528,-93.91861,NP,640,1134,M,0.016,River,MECP,0.00233,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Ed Wilson Landing,2016-03-31,50.22528,-93.91861,WALL,302,250,M,0.039,River,MECP,0.02339,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Ed Wilson Landing,2016-03-14,50.22528,-93.91861,WS,440,1315,F,0.035,River,MECP,0.01995,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Ed Wilson Landing,2016-03-31,50.22528,-93.91861,YPERCH,270,300,F,0.011,River,MECP,0.01745,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Fifteen Foot Falls,2016-03-21,50.16972,-93.71972,BUR,570,1910,,0.023,River,MECP,0.01587,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Fifteen Foot Falls,2016-03-21,50.16972,-93.71972,CISCO,392,655,,0.044,River,MECP,0.01028,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Fifteen Foot Falls,2016-03-21,50.16972,-93.71972,LWF,470,1085,,0.026,River,MECP,0.02166,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Fifteen Foot Falls,2016-03-21,50.16972,-93.71972,MOONEYE,350,653,,0.009,River,MECP,0.00371,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Fifteen Foot Falls,2017-03-09,50.16972,-93.71972,NP,635,1530,M,0.022,River,MECP,0.02109,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Fifteen Foot Falls,2017-03-09,50.16972,-93.71972,NP,787,4260,F,0.021,River,MECP,0.01952,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Fifteen Foot Falls,2017-03-09,50.16972,-93.71972,NP,991,7880,F,0.024,River,MECP,0.00482,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Fifteen Foot Falls,2017-03-09,50.16972,-93.71972,WALL,406,850,M,0.02,River,MECP,0.01951,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Fifteen Foot Falls,2017-03-09,50.16972,-93.71972,WALL,457,1150,F,0.039,River,MECP,0.01359,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Fifteen Foot Falls,2017-03-09,50.16972,-93.71972,WALL,508,1480,M,0.029,River,MECP,0.00064,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2016-03-17,50.25444,-93.90194,LWF,590,957,M,0.069,River,MECP,0.069,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2016-03-17,50.25444,-93.90194,MOONEYE,368,612,,0.005,River,MECP,0.01646,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - Steel Bridge (Jones Rd.),2017-03-18,50.25444,-93.90194,NP,610,680,M,0.018,River,MECP,0.0241,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2017-03-18,50.25444,-93.90194,NP,510,780,M,0.016,River,MECP,0.00355,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2017-03-18,50.25444,-93.90194,NP,500,840,M,0.012,River,MECP,0.00745,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2017-03-18,50.25444,-93.90194,WALL,350,460,M,0.031,River,MECP,0.01126,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2017-03-18,50.25444,-93.90194,WALL,400,620,F,0.044,River,MECP,0.02494,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2017-03-18,50.25444,-93.90194,WALL,450,1010,F,0.036,River,MECP,0.01072,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - Steel Bridge (Jones Rd.),2016-03-17,50.25444,-93.90194,WS,420,981,,0.022,River,MECP,0.02002,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Wabigoon River - U/S Dinorwic Lake,2018-09-13,49.58722,-92.46222,SHRH,435,988,M,0.045,River,MECP,0.01072,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - U/S Dinorwic Lake,2018-09-13,49.58722,-92.46222,Silver Redhorse,378,654,M,0.024,River,MECP,0.01707,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - U/S Dinorwic Lake,2018-09-13,49.58722,-92.46222,Silver Redhorse,418,876,F,0.029,River,MECP,0.01352,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - U/S Dinorwic Lake,2018-09-15,49.58722,-92.46222,WALL,670,3137,F,0.067,River,MECP,0.067,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-18,49.84194,-93.18806,NP,247,60,,0.04,River,MECP,0.00764,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-19,49.84194,-93.18806,NP,595,1250,F,0.027,River,MECP,0.01428,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-18,49.84194,-93.18806,NP,937,4490,F,0.05,River,MECP,0.05,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-18,49.84194,-93.18806,RBASS,182,120,M,0.012,River,MECP,0.02418,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-19,49.84194,-93.18806,WALL,319,260,F,0.024,River,MECP,0.00416,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-19,49.84194,-93.18806,WALL,437,830,F,0.207,River,MECP,0.207,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Eagle River,2016-10-19,49.84194,-93.18806,WALL,552,1520,F,0.093,River,MECP,0.093,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Rugby Creek,2017-09-14,49.86389,-92.97917,NP,735,1850,F,0.066,River,MECP,0.066,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Rugby Creek,2017-09-14,49.86389,-92.97917,NP,701,2170,F,0.057,River,MECP,0.057,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Rugby Creek,2017-09-14,49.86389,-92.97917,NP,907,4450,F,0.026,River,MECP,0.0186,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Rugby Creek,2017-09-14,49.86389,-92.97917,RBASS,201,140,F,0.021,River,MECP,0.00579,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Rugby Creek,2017-09-14,49.86389,-92.97917,RBASS,228,200,F,0.057,River,MECP,0.057,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Wabigoon River - upstream of Rugby Creek,2017-09-14,49.86389,-92.97917,RBASS,259,300,M,0.025,River,MECP,0.00332,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
